"","ID","GeneID","GenbankID","OtherID"
"2366","rna2365","726348"," Genbank:XM_026445097.1","GB47477"
"2367","rna2366","411982"," Genbank:XM_395448.7","GB47413"
"2368","rna2367","411982"," Genbank:XM_006570788.3","GB47413"
"2369","rna2368","411982"," Genbank:XM_016911582.2","GB47413"
"2370","rna2369","411982"," Genbank:XM_016911601.2","GB47413"
"2371","rna2370","411982"," Genbank:XM_016911597.2","GB47413"
"2372","rna2371","494523"," Genbank:XM_006570696.3","GB47478"
"2373","rna2372","494523"," Genbank:NM_001178021.1","GB47478"
"2374","rna2373","494523"," Genbank:NM_001178022.1","GB47478"
"2375","rna2374","409261"," Genbank:XM_026445108.1","GB47411"
"2376","rna2375","409261"," Genbank:XM_006570795.3","GB47411"
"2377","rna2376","726369"," Genbank:XM_001120845.5)",""
"2378","rna2377","726369"," Genbank:XM_016911632.2)",""
"2379","rna2378","726369"," Genbank:XM_016911635.2)",""
"2380","rna2379","726369"," Genbank:XM_026445117.1)",""
"2381","rna2380","726369"," Genbank:XM_026445121.1)",""
"2382","rna2381","551699"," Genbank:XR_003306056.1","GB47409"
"2383","rna2382","551699"," Genbank:XR_003306057.1","GB47409"
"2384","rna2383","551699"," Genbank:XM_006570797.3","GB47409"
"2385","rna2384","100577833"," Genbank:XM_006570798.3","GB47482"
"2386","rna2385","726447"," Genbank:XM_001120889.5","GB13012"
"2387","rna2386","726468"," Genbank:XM_003251565.4)",""
"2388","rna2387","406132"," Genbank:XM_016917887.2","GB47407"
"2389","rna2388","100578881"," Genbank:XM_003251570.4","GB47484"
"2390","rna2389","726487"," Genbank:XM_001122218.5","GB47485"
"2391","rna2390","102655073"," Genbank:XM_006570800.3)",""
"2392","rna2391","726542"," Genbank:XM_003251571.4","GB14620"
"2393","rna2392","551671"," Genbank:XM_026440414.1","GB47487"
"2394","rna2393","551109"," Genbank:XM_623505.6","GB47488"
"2395","rna2394","551109"," Genbank:XM_006570803.2","GB47488"
"2396","rna2395","551156"," Genbank:XM_623551.6","GB47489"
"2397","rna2396","551156"," Genbank:XM_006570805.3","GB47489"
"2398","rna2397","551156"," Genbank:XM_006570806.3","GB47489"
"2399","rna2398","551156"," Genbank:XM_006570804.3","GB47489"
"2400","rna2399","551205"," Genbank:XM_623600.5","GB47405"
"2401","rna2400","551205"," Genbank:XM_016917481.1","GB47405"
"2402","rna2401","724281"," Genbank:XM_016917914.2","GB47490"
"2403","rna2402","724281"," Genbank:XR_001706460.2","GB47490"
"2404","rna2403","724281"," Genbank:XR_001706459.2","GB47490"
"2405","rna2404","724236"," Genbank:XM_001120029.5","GB47402"
"2406","rna2405","100576257"," Genbank:XR_411947.3)",""
"2407","rna2406","100576257"," Genbank:XR_120579.4)",""
"2408","rna2407","100577942"," Genbank:XM_003251590.4","GB47401"
"2409","rna2408","724373"," Genbank:XM_001120208.5","GB47400"
"2410","rna2409","724373"," Genbank:XM_026445707.1","GB47400"
"2411","rna2410","724412"," Genbank:XM_001120268.5","GB47399"
"2412","rna2411","724539"," Genbank:XR_003306016.1","GB47398"
"2413","rna2412","724539"," Genbank:XM_026444907.1","GB47398"
"2414","rna2413","724539"," Genbank:XM_026444897.1","GB47398"
"2415","rna2414","724539"," Genbank:XM_026444912.1","GB47398"
"2416","rna2415","724456"," Genbank:XM_016912519.2","GB47493"
"2417","rna2416","724456"," Genbank:NM_001115078.1","GB47493"
"2418","rna2417","102655896"," Genbank:XM_006570813.3)",""
"2419","rna2418","102655896"," Genbank:XM_006570814.3)",""
"2420","rna2419","724587"," Genbank:XM_001120484.5","GB47495"
"2421","rna2420","410710"," Genbank:XM_006570810.3","GB47395"
"2422","rna2421","410710"," Genbank:XM_016913340.2","GB47395"
"2423","rna2422","413670"," Genbank:XM_006570819.3","GB47496"
"2424","rna2423","413670"," Genbank:XM_016917788.2","GB47496"
"2425","rna2424","413670"," Genbank:XM_397111.6","GB47496"
"2426","rna2425","724762"," Genbank:XM_001120659.5","GB47497"
"2427","rna2426","413672"," Genbank:XM_397113.7)",""
"2428","rna2427","100576435"," Genbank:XM_026446112.1","GB47498"
"2429","rna2428","100576435"," Genbank:XM_006570821.3","GB47498"
"2430","rna2429","100576435"," Genbank:XM_006570822.3","GB47498"
"2431","rna2430","100576435"," Genbank:XM_006570823.3","GB47498"
"2432","rna2431","100576435"," Genbank:XM_016913462.2","GB47498"
"2433","rna2432","100576435"," Genbank:XM_026446113.1","GB47498"
"2434","rna2433","413674"," Genbank:XM_003251575.4","GB47392"
"2435","rna2434","410021"," Genbank:XM_016913442.2","GB47499"
"2436","rna2435","410021"," Genbank:XM_016913443.2","GB47499"
"2437","rna2436","410021"," Genbank:XM_016913441.2","GB47499"
"2438","rna2437","410021"," Genbank:XM_016913454.2","GB47499"
"2439","rna2438","410021"," Genbank:XM_016913445.2","GB47499"
"2440","rna2439","413675"," Genbank:XM_397116.7","GB47391"
"2441","rna2440","410022"," Genbank:XM_393509.7","GB47500"
"2442","rna2441","412626"," Genbank:XM_006570830.3","GB47390"
"2443","rna2442","551843"," Genbank:XM_624228.6","GB47389"
"2444","rna2443","409690"," Genbank:XM_006570831.3","GB47502"
"2445","rna2444","409690"," Genbank:XM_006570832.3","GB47502"
"2446","rna2445","412949"," Genbank:XM_026446208.1","GB47387"
"2447","rna2446","412949"," Genbank:XM_026446210.1","GB47387"
"2448","rna2447","406110"," Genbank:XM_026439269.1)",""
"2449","rna2448","406110"," Genbank:NM_001011594.1)",""
"2450","rna2449","100049572"," Genbank:NR_003567.1)",""
"2451","rna2450","412948"," Genbank:XM_026446211.1","GB47503"
"2452","rna2451","412948"," Genbank:XM_026446214.1","GB47503"
"2453","rna2452","412948"," Genbank:XM_026446212.1","GB47503"
"2454","rna2453","409689"," Genbank:XM_393186.7","GB47383"
"2455","rna2454","725230"," Genbank:XM_003251576.4","GB20104"
"2456","rna2455","725272"," Genbank:XM_001120132.5","GB47504"
"2457","rna2456","725308"," Genbank:XM_001120186.5)",""
"2458","rna2457","725344"," Genbank:XM_003251578.4)",""
"2459","rna2458","725238"," Genbank:XM_003251579.4)",""
"2460","rna2459","725414"," Genbank:XM_006570836.3","GB11223"
"2461","rna2460","725450"," Genbank:XM_001120346.5","GB47507"
"2462","rna2461","100577019"," Genbank:XM_006570837.3","GB47508"
"2463","rna2462","100577019"," Genbank:XM_026446216.1","GB47508"
"2464","rna2463","100577019"," Genbank:XM_026446215.1","GB47508"
"2465","rna2464","408587"," Genbank:XM_016913156.2","GB47379"
"2466","rna2465","408587"," Genbank:XM_006570842.3","GB47379"
"2467","rna2466","408587"," Genbank:XM_006570840.3","GB47379"
"2468","rna2467","408587"," Genbank:XM_026443744.1","GB47379"
"2469","rna2468","113218581"," Genbank:XR_003306114.1)",""
"2470","rna2469","113218581"," Genbank:XR_003306110.1)",""
"2471","rna2470","113218581"," Genbank:XR_003306109.1)",""
"2472","rna2471","113218581"," Genbank:XR_003306107.1)",""
"2473","rna2472","113218581"," Genbank:XR_003306108.1)",""
"2474","rna2473","113218581"," Genbank:XR_003306112.1)",""
"2475","rna2474","113218581"," Genbank:XR_003306111.1)",""
"2476","rna2475","408586"," Genbank:XM_026445298.1","GB47513"
"2477","rna2476","408586"," Genbank:XM_026445274.1","GB47513"
"2478","rna2477","408586"," Genbank:XM_026445293.1","GB47513"
"2479","rna2478","408586"," Genbank:XM_026445296.1","GB47513"
"2480","rna2479","408586"," Genbank:XM_026445304.1","GB47513"
"2481","rna2480","408586"," Genbank:XR_003306105.1","GB47513"
"2482","rna2481","408586"," Genbank:XM_026445266.1","GB47513"
"2483","rna2482","408586"," Genbank:XM_026445270.1","GB47513"
"2484","rna2483","408586"," Genbank:XM_026445271.1","GB47513"
"2485","rna2484","408586"," Genbank:XM_026445286.1","GB47513"
"2486","rna2485","408586"," Genbank:XM_026445276.1","GB47513"
"2487","rna2486","408586"," Genbank:XM_026445280.1","GB47513"
"2488","rna2487","408586"," Genbank:XM_026445288.1","GB47513"
"2489","rna2488","408586"," Genbank:XM_026445279.1","GB47513"
"2490","rna2489","408586"," Genbank:XM_026445302.1","GB47513"
"2491","rna2490","408585"," Genbank:XM_392127.7","GB47514"
"2492","rna2491","725495"," Genbank:XM_001121332.5","GB47515"
"2493","rna2492","550899"," Genbank:XM_016911477.2","GB47373"
"2494","rna2493","550899"," Genbank:XM_006570858.3","GB47373"
"2495","rna2494","550899"," Genbank:XM_006570857.3","GB47373"
"2496","rna2495","550899"," Genbank:NM_001327956.1","GB47373"
"2497","rna2496","100577273"," Genbank:NM_001327949.1)",""
"2498","rna2497","102654970"," Genbank:XM_006570856.3)",""
"2499","rna2498","102654970"," Genbank:XM_006570855.3)",""
"2500","rna2499","102654970"," Genbank:NM_001327952.1)",""
"2501","rna2500","100577239"," Genbank:XM_003251582.4","GB47518"
"2502","rna2501","100577239"," Genbank:XM_016911469.2","GB47518"
"2503","rna2502","100577239"," Genbank:NM_001327948.1","GB47518"
"2504","rna2503","410706"," Genbank:XM_006570860.3","GB47370"
"2505","rna2504","410706"," Genbank:XM_006570861.3","GB47370"
"2506","rna2505","113219123"," Genbank:XR_003305763.1)",""
"2507","rna2506","413562"," Genbank:XM_397003.7","GB49732"
"2508","rna2507","413562"," Genbank:XM_026446134.1","GB49732"
"2509","rna2508","413562"," Genbank:XM_016913751.2","GB49732"
"2510","rna2509","413562"," Genbank:XM_006571000.3","GB49732"
"2511","rna2510","413562"," Genbank:XM_006571001.3","GB49732"
"2512","rna2511","413562"," Genbank:XM_006570998.3","GB49732"
"2513","rna2512","413562"," Genbank:XM_006570999.3","GB49732"
"2514","rna2513","551206"," Genbank:XM_623601.5","GB49728"
"2515","rna2514","551206"," Genbank:XM_016913759.2","GB49728"
"2516","rna2515","724237"," Genbank:XM_006570997.3","GB49727"
"2517","rna2516","724237"," Genbank:XM_006570996.3","GB49727"
"2518","rna2517","724237"," Genbank:XM_001120030.5","GB49727"
"2519","rna2518","100576338"," Genbank:XR_003306516.1)",""
"2520","rna2519","100576338"," Genbank:XR_003306518.1)",""
"2521","rna2520","100576338"," Genbank:XR_003306517.1)",""
"2522","rna2521","413560"," Genbank:XM_397001.6","GB49734"
"2523","rna2522","413560"," Genbank:XM_016913717.2","GB49734"
"2524","rna2523","409970"," Genbank:XM_006571006.3","GB49726"
"2525","rna2524","409970"," Genbank:XM_016913703.2","GB49726"
"2526","rna2525","409970"," Genbank:XM_006571009.3","GB49726"
"2527","rna2526","409970"," Genbank:XM_006571005.3","GB49726"
"2528","rna2527","409970"," Genbank:XM_006571007.3","GB49726"
"2529","rna2528","409970"," Genbank:XM_006571011.3","GB49726"
"2530","rna2529","409970"," Genbank:XM_006571010.3","GB49726"
"2531","rna2530","409970"," Genbank:XM_006571008.3","GB49726"
"2532","rna2531","409970"," Genbank:XM_026439838.1","GB49726"
"2533","rna2532","724374"," Genbank:XR_003304447.1","GB49735"
"2534","rna2533","724374"," Genbank:XR_001704046.2","GB49735"
"2535","rna2534","113218522"," Genbank:XM_026442054.1)",""
"2536","rna2535","413558"," Genbank:XM_396999.7","GB49738"
"2537","rna2536","413558"," Genbank:XM_006571014.3","GB49738"
"2538","rna2537","107964890"," Genbank:XR_001704049.2)",""
"2539","rna2538","102653680"," Genbank:XM_006571013.3)",""
"2540","rna2539","113219125"," Genbank:XR_003305772.1)",""
"2541","rna2540","409706"," Genbank:XM_393204.7","GB51943"
"2542","rna2541","551529"," Genbank:XM_006571018.3","GB51941"
"2543","rna2542","551529"," Genbank:XM_006571019.3","GB51941"
"2544","rna2543","551558"," Genbank:XM_026446101.1","GB51940"
"2545","rna2544","551558"," Genbank:XM_006571020.3","GB51940"
"2546","rna2545","551558"," Genbank:XM_006571022.3","GB51940"
"2547","rna2546","551558"," Genbank:XM_006571023.3","GB51940"
"2548","rna2547","551558"," Genbank:XM_006571024.3","GB51940"
"2549","rna2548","551558"," Genbank:XM_016914932.2","GB51940"
"2550","rna2549","551558"," Genbank:XM_006571021.3","GB51940"
"2551","rna2550","551558"," Genbank:XM_026446103.1","GB51940"
"2552","rna2551","551558"," Genbank:XM_026446102.1","GB51940"
"2553","rna2552","107966082","",""
"2554","rna2553","102654380"," Genbank:XM_016917961.2)",""
"2555","rna2554","551621"," Genbank:XM_006571015.3","GB51938"
"2556","rna2555","551621"," Genbank:NM_001098219.1","GB51938"
"2557","rna2556","724763"," Genbank:XM_001120660.5","GB51945"
"2558","rna2557","409704"," Genbank:XM_393202.7","GB51937"
"2559","rna2558","409704"," Genbank:XM_006571030.3","GB51937"
"2560","rna2559","409704"," Genbank:XR_412110.3","GB51937"
"2561","rna2560","409704"," Genbank:XR_412111.3","GB51937"
"2562","rna2561","113218643"," Genbank:XR_003304354.1)",""
"2563","rna2562","113218641"," Genbank:XR_003304353.1)",""
"2564","rna2563","100629067"," Genbank:NR_039467.1"," miRBase:MI0016177)"
"2565","rna2564","100629067"," miRBase:MIMAT0018547"," miRBase:MI0016177)"
"2566","rna2565","102654698"," Genbank:XR_412113.3)",""
"2567","rna2566","102654698"," Genbank:XR_412112.3)",""
"2568","rna2567","102654698"," Genbank:XR_412116.3)",""
"2569","rna2568","724835"," Genbank:XM_026440859.1","GB51947"
"2570","rna2569","724903"," Genbank:XM_016917888.2","GB51930"
"2571","rna2570","724903"," Genbank:XR_003305139.1","GB51930"
"2572","rna2571","724903"," Genbank:XM_026442121.1","GB51930"
"2573","rna2572","724903"," Genbank:XR_001706455.2","GB51930"
"2574","rna2573","724903"," Genbank:XM_016917889.2","GB51930"
"2575","rna2574","724903"," Genbank:XM_001120804.5","GB51930"
"2576","rna2575","724903"," Genbank:NM_001327962.1","GB51930"
"2577","rna2576","408583"," Genbank:XM_026446335.1","GB55328"
"2578","rna2577","408583"," Genbank:XM_026446337.1","GB55328"
"2579","rna2578","408583"," Genbank:XM_026446338.1","GB55328"
"2580","rna2579","408583"," Genbank:XM_026446336.1","GB55328"
"2581","rna2580","408583"," Genbank:XM_026446334.1","GB55328"
"2582","rna2581","102654916"," Genbank:XR_003306545.1)",""
"2583","rna2582","724991"," Genbank:XR_001705209.2","GB55323"
"2584","rna2583","724991"," Genbank:XM_006571076.3","GB55323"
"2585","rna2584","724991"," Genbank:XM_006571074.3","GB55323"
"2586","rna2585","724991"," Genbank:XM_006571072.3","GB55323"
"2587","rna2586","724991"," Genbank:XM_001120893.5","GB55323"
"2588","rna2587","724991"," Genbank:XM_006571073.3","GB55323"
"2589","rna2588","724991"," Genbank:XM_006571079.3","GB55323"
"2590","rna2589","724991"," Genbank:XM_006571070.3","GB55323"
"2591","rna2590","724991"," Genbank:XM_006571078.3","GB55323"
"2592","rna2591","724991"," Genbank:XM_016915526.2","GB55323"
"2593","rna2592","724991"," Genbank:XM_006571071.3","GB55323"
"2594","rna2593","724991"," Genbank:XM_006571069.3","GB55323"
"2595","rna2594","724991"," Genbank:XM_006571082.3","GB55323"
"2596","rna2595","724991"," Genbank:XM_006571081.3","GB55323"
"2597","rna2596","724991"," Genbank:XM_006571075.3","GB55323"
"2598","rna2597","410705"," Genbank:XM_016917899.2","GB55330"
"2599","rna2598","410705"," Genbank:XM_006571086.2","GB55330"
"2600","rna2599","410705"," Genbank:XM_394182.7","GB55330"
"2601","rna2600","100629015"," Genbank:NR_039468.1"," miRBase:MI0016178)"
"2602","rna2601","100629015"," miRBase:MIMAT0018548"," miRBase:MI0016178)"
"2603","rna2602","725078"," Genbank:XM_006571084.3","GB55331"
"2604","rna2603","725078"," Genbank:XM_026444031.1","GB55331"
"2605","rna2604","100577365"," Genbank:XM_006571083.3","GB55332"
"2606","rna2605","100577365"," Genbank:XM_003251642.4","GB55332"
"2607","rna2606","725151"," Genbank:XM_026444941.1","GB55322"
"2608","rna2607","113219411"," Genbank:XM_026446301.1)",""
"2609","rna2608","551157"," Genbank:XM_006571091.3","GB55318"
"2610","rna2609","551157"," Genbank:XM_016917343.2","GB55318"
"2611","rna2610","551157"," Genbank:XM_006571092.2","GB55318"
"2612","rna2611","551157"," Genbank:XM_016917350.2","GB55318"
"2613","rna2612","410702"," Genbank:XM_394179.7","GB55317"
"2614","rna2613","410702"," Genbank:XR_412124.3","GB55317"
"2615","rna2614","725281"," Genbank:XM_016917341.2","GB55316"
"2616","rna2615","725320"," Genbank:XM_001121180.4","GB55333"
"2617","rna2616","725320"," Genbank:XM_006571095.3","GB55333"
"2618","rna2617","725320"," Genbank:XM_006571096.3","GB55333"
"2619","rna2618","107963961"," Genbank:XM_016917335.2)",""
"2620","rna2619","107966047"," Genbank:XM_016917842.2)",""
"2621","rna2620","107966047"," Genbank:XM_026446343.1)",""
"2622","rna2621","107966047"," Genbank:XM_026446344.1)",""
"2623","rna2622","725386"," Genbank:XM_026446302.1","GB55335"
"2624","rna2623","100577260"," Genbank:XR_003306547.1)",""
"2625","rna2624","725457"," Genbank:XM_026446304.1","GB55337"
"2626","rna2625","100577522"," Genbank:XM_016917357.2","GB55312"
"2627","rna2626","100577522"," Genbank:XM_016917353.2","GB55312"
"2628","rna2627","100577522"," Genbank:XM_016917352.2","GB55312"
"2629","rna2628","100577522"," Genbank:XM_026440129.1","GB55312"
"2630","rna2629","100577522"," Genbank:XM_026440126.1","GB55312"
"2631","rna2630","100577522"," Genbank:XM_026440122.1","GB55312"
"2632","rna2631","551356"," Genbank:XM_026446139.1","GB40007"
"2633","rna2632","551356"," Genbank:XM_026446137.1","GB40007"
"2634","rna2633","551356"," Genbank:XM_026446135.1","GB40007"
"2635","rna2634","551356"," Genbank:XM_026446136.1","GB40007"
"2636","rna2635","551356"," Genbank:XM_026446138.1","GB40007"
"2637","rna2636","102655530"," Genbank:XM_006571132.3)",""
"2638","rna2637","551280"," Genbank:XM_623675.6","GB40012"
"2639","rna2638","551280"," Genbank:XM_016917143.2","GB40012"
"2640","rna2639","724904"," Genbank:XM_001120805.5","GB40013"
"2641","rna2640","724904"," Genbank:XM_006571125.3","GB40013"
"2642","rna2641","100578281"," Genbank:XM_026446144.1","GB40033"
"2643","rna2642","100578281"," Genbank:XM_026446145.1","GB40033"
"2644","rna2643","413018"," Genbank:XM_396469.5","GB40014"
"2645","rna2644","413018"," Genbank:XM_006571122.3","GB40014"
"2646","rna2645","413018"," Genbank:XM_006571123.3","GB40014"
"2647","rna2646","413018"," Genbank:XM_006571124.3","GB40014"
"2648","rna2647","551111"," Genbank:XM_016917925.1","GB40015"
"2649","rna2648","551111"," Genbank:XM_006571120.2","GB40015"
"2650","rna2649","551111"," Genbank:XM_016917926.2","GB40015"
"2651","rna2650","551111"," Genbank:XM_016917927.1","GB40015"
"2652","rna2651","551069"," Genbank:XM_623468.6","GB40016"
"2653","rna2652","551069"," Genbank:XM_006571114.3","GB40016"
"2654","rna2653","551069"," Genbank:XM_006571115.3","GB40016"
"2655","rna2654","551069"," Genbank:XM_006571113.3","GB40016"
"2656","rna2655","551069"," Genbank:XM_026443335.1","GB40016"
"2657","rna2656","551069"," Genbank:XM_016915252.2","GB40016"
"2658","rna2657","413099"," Genbank:XM_396550.7","GB40017"
"2659","rna2658","550996"," Genbank:XM_006571116.2","GB40032"
"2660","rna2659","414039"," Genbank:XM_397475.7","GB10555"
"2661","rna2660","100578243"," Genbank:XM_026440552.1","GB40031"
"2662","rna2661","113218760"," Genbank:XM_026440571.1)",""
"2663","rna2662","113219413"," Genbank:XM_026446313.1)",""
"2664","rna2663","113219414"," Genbank:XM_026446314.1)",""
"2665","rna2664","724496"," Genbank:XM_006571117.3","GB40030"
"2666","rna2665","724540"," Genbank:XM_026440538.1","GB12181"
"2667","rna2666","113218757"," Genbank:XM_026440558.1)",""
"2668","rna2667","725348"," Genbank:XM_006571112.3","GB40028"
"2669","rna2668","725387"," Genbank:XM_001121241.5","GB40021"
"2670","rna2669","725458"," Genbank:XM_006571110.3","GB40022"
"2671","rna2670","725458"," Genbank:XM_006571109.3","GB40022"
